observation_date,Real_M1,Real_M1_Growth,Real_GDP_Growth
2002-10-01,1582.357502398507,-0.17067379163784313,0.12360505255195608
2003-01-01,1605.132028092753,1.439278144144085,0.5266419858050542
2003-04-01,1629.0890134236936,1.4925242853328857,0.885621672871495
2003-07-01,1668.4160738120231,2.4140522748772097,1.663199956971062
2003-10-01,1671.5825809193834,0.18979121317894698,1.160721398176312
2004-01-01,1670.2262350849821,-0.08114141950769094,0.5666514539569345
2004-04-01,1690.8555769816298,1.2351226117339742,0.7749523237421174
2004-07-01,1690.2828904240835,-0.0338696317617293,0.9485938887930923
2004-10-01,1704.1744330051663,0.8218471984649645,1.0202081286209586
2005-01-01,1696.6169425897886,-0.443469299210808,1.1093633541958248
2005-04-01,1673.7721481554497,-1.3464909998757602,0.4926244548107306
2005-07-01,1671.5914918557232,-0.1302839399096034,0.7838140345072908
2005-10-01,1667.0501750009084,-0.2716762365052028,0.5555165396517348
2006-01-01,1658.9302034729903,-0.4870862107023033,1.3453837684874737
2006-04-01,1646.8372237190338,-0.7289625403552158,0.25875276349554
2006-07-01,1624.7573045413649,-1.3407469092668434,0.1499559256315619
2006-10-01,1616.4916833785537,-0.5087295893182242,0.8594498006118778
2007-01-01,1602.9026829952325,-0.8406477139999535,0.30083566670564554
2007-04-01,1599.1458843462417,-0.23437471836846857,0.6117619579946387
2007-07-01,1583.296784469426,-0.9910978123984671,0.5760257959612325
2007-10-01,1585.6448219971724,0.1483005303098084,0.6282367318126258
2008-01-01,1577.8503120884156,-0.49156720348881855,-0.42676432089947536
2008-04-01,1585.8578950967653,0.5074995357291501,0.5954282618129358
2008-07-01,1607.5973710109843,1.3708337916930713,-0.5252580505168858
2008-10-01,1663.1871170144336,3.457939593947601,-2.189026595298116
2009-01-01,1787.6060219328458,7.4807520840923125,-1.1348742974823023
2009-04-01,1823.1594189782343,1.9888832667360523,-0.1786509506351064
2009-07-01,1878.5098473463577,3.035962066287312,0.3511923951750484
2009-10-01,1889.7061308162783,0.5960194185692824,1.0809136508185713
2010-01-01,1880.92456983692,-0.46470511134792947,0.48450095056860043
2010-04-01,1898.93932112081,0.9577604319056743,0.9675861183124024
2010-07-01,1921.04119541357,1.1639062947895962,0.7710849360473171
2010-10-01,1972.4364087565366,2.675383196657677,0.5251102608268665
2011-01-01,2035.0285474946543,3.173341277835018,-0.23720489710901127
2011-04-01,2077.174079670631,2.071004469586546,0.6765822931436682
2011-07-01,2172.4933606164827,4.588892278155443,-0.022312735917140447
2011-10-01,2313.9642332989074,6.511912774834894,1.1230490567579965
2012-01-01,2379.6811672520944,2.840015113781491,0.838590819971663
2012-04-01,2408.107031762946,1.1945240775122823,0.4463347461653111
2012-07-01,2478.135671237569,2.908036833535421,0.14402799732293747
2012-10-01,2577.728071576929,4.01884374190149,0.11564055376036553
2013-01-01,2627.5753782172333,1.933769011166886,0.9865606638638447
2013-04-01,2651.7822169996084,0.9212614406060915,0.26763633481292626
2013-07-01,2678.2478614470524,0.9980323526488144,0.851393569084391
2013-10-01,2757.3198080187785,2.9523759809521044,0.8717417534272576
2014-01-01,2833.4446903578737,2.760828907757107,-0.34509598528477126
2014-04-01,2879.8920377867744,1.6392537178142152,1.2918421292132942
2014-07-01,2933.3374687260925,1.8558136985020957,1.2153914093167906
2014-10-01,2974.9437111400302,1.4183926281079007,0.5057331362120498
2015-01-01,3051.493763498641,2.5731596894408515,0.9004849775657187
2015-04-01,3081.5309529925507,0.9843437942822941,0.6194050867588619
2015-07-01,3109.5580172775994,0.9095175324405291,0.4002450612528241
2015-10-01,3101.115995941833,-0.2714862140812402,0.18447912646364362
2016-01-01,3183.104947895298,2.6438531180632108,0.5795194060450148
2016-04-01,3257.6737741827033,2.3426442893976995,0.3211240684381167
2016-07-01,3294.0758053043387,1.1174240775772004,0.7093902550786346
2016-10-01,3376.1098638836643,2.4903512677889372,0.5542991127484687
2017-01-01,3414.0255558909344,1.1230585951268246,0.48689021004175714
2017-04-01,3462.5188158554943,1.4204129163850165,0.5598725623111145
2017-07-01,3541.5626684770673,2.282842543977437,0.7885241305547019
2017-10-01,3579.948004524797,1.0838530795852286,1.1270466267692791
2018-01-01,3600.015776136621,0.5605604211697868,0.8134098018182323
2018-04-01,3580.128456176079,-0.5524231335976015,0.5308251410129694
2018-07-01,3589.011181843883,0.24811192605338483,0.6236974253114314
2018-10-01,3616.90561935177,0.7772179047253802,0.1416442191157108
2019-01-01,3623.799938061319,0.1906137299425792,0.6243180824466066
2019-04-01,3638.770676474553,0.41312265216393307,0.8351458407085399
2019-07-01,3709.49785012285,1.943710663207332,1.170001856591063
2019-10-01,3761.720693482337,1.4078143584247416,0.6818778695641736
2020-01-01,3788.226554538615,0.7046206567702606,-1.3924410858419556
2020-04-01,4577.677513096012,20.839592014674224,-7.908965237823118
2020-07-01,15895.931846825932,247.24883527400482,7.830225060408158
2020-10-01,16345.111253341367,2.8257507068082166,1.0847255116152033
2021-01-01,16788.82795798866,2.7146753409621693,1.3801861389137748
2021-04-01,17339.00197700813,3.2770245808474208,1.5700448738243278
2021-07-01,17578.2031975617,1.3795558756539483,0.8528493962201456
2021-10-01,17776.75358516654,1.1295260691512654,1.803158911042524
2022-01-01,17808.267966191506,0.17727860643386162,-0.2574544675622348
2022-04-01,17585.088039683687,-1.2532376923545807,0.07017944333989057
2022-07-01,17247.62088747407,-1.9190529580976001,0.6732082005465267
2022-10-01,16728.77984636767,-3.008189039470388,0.8278279245403475
2023-01-01,16092.733255808198,-3.8021098753211025,0.6920437930648227
2023-04-01,15275.688811533282,-5.077101765668224,0.6069738859241891
2023-07-01,14939.153525348624,-2.2030776506167804,1.071522787323076
2023-10-01,14628.978992380784,-2.076252395703271,0.788672702737836
2024-01-01,14444.319161102743,-1.2622878970174,0.40480213931690656
2024-04-01,14386.560271483797,-0.3998727041042205,0.7389796233074009
2024-07-01,14364.225854762133,-0.1552450085371304,0.7595104802784025
2024-10-01,14448.537858800972,0.5869582175282106,0.5581767476938504
